Crime Category,Crime ID,Month,Latitude,Location,Longitude,Outcome,Outcome Date
Public order,104847372,2022-09,51.521746,On or near Luxborough Street,-0.154135,Under investigation,2022-09
Public order,104847070,2022-09,51.518862,On or near Elsie Lane Court,-0.192390,Under investigation,2022-09
Public order,104823502,2022-09,51.512544,On or near Avery Row,-0.145989,Under investigation,2022-09
Public order,104837074,2022-09,51.517684,On or near Thayer Street,-0.151474,Under investigation,2022-09
Public order,104830029,2022-09,51.509786,On or near ,-0.124658,Awaiting court outcome,2022-09
Public order,104841175,2022-09,51.509786,On or near ,-0.124658,Under investigation,2022-09
Public order,105221279,2022-09,51.515776,Paddington (lu Station),-0.174871,Under investigation,2022-09
Public order,104846784,2022-09,51.524898,On or near Frampton Street,-0.172805,Under investigation,2022-09
Public order,104823412,2022-09,51.505985,On or near White Horse Street,-0.145794,Investigation complete; no suspect identified,2022-09
Public order,104846721,2022-09,51.522527,On or near ,-0.174198,Under investigation,2022-09
Public order,104840798,2022-09,51.501866,On or near A315,-0.172675,Under investigation,2022-09
Public order,104846522,2022-09,51.508450,On or near ,-0.143266,Under investigation,2022-09
Public order,104846466,2022-09,51.513200,On or near Old Compton Street,-0.131248,Under investigation,2022-09
Public order,104865074,2022-09,51.510952,On or near Great Windmill Street,-0.134064,Under investigation,2022-09
Public order,104804535,2022-09,51.495129,On or near Francis Street,-0.138240,Under investigation,2022-09
Public order,104846460,2022-09,51.521233,On or near Highworth Street,-0.166696,Under investigation,2022-09
Public order,104828917,2022-09,51.513019,On or near Romilly Street,-0.130592,Under investigation,2022-09
Public order,105221640,2022-09,51.519445,Paddington (station),-0.176490,Under investigation,2022-09
Public order,104827773,2022-09,51.518557,On or near Shrewsbury Mews,-0.197159,Investigation complete; no suspect identified,2022-09
Public order,105221641,2022-09,51.519445,Paddington (station),-0.176490,Under investigation,2022-09
Public order,104823203,2022-09,51.489103,On or near Gloucester Street,-0.141582,Investigation complete; no suspect identified,2022-09
Public order,104823186,2022-09,51.513406,On or near ,-0.131715,Under investigation,2022-09
Public order,104828936,2022-09,51.516850,On or near ,-0.187445,Under investigation,2022-09
Public order,105221642,2022-09,51.519445,Paddington (station),-0.176490,Under investigation,2022-09
Public order,104803443,2022-09,51.521155,On or near Alfred Road,-0.194173,Under investigation,2022-09
Public order,104806160,2022-09,51.512609,On or near Brook Street,-0.172476,Investigation complete; no suspect identified,2022-09
Public order,104816613,2022-09,51.532037,On or near Kilburn Lane,-0.210698,Investigation complete; no suspect identified,2022-09
Public order,104827453,2022-09,51.509786,On or near ,-0.124658,Awaiting court outcome,2022-09
Public order,105221643,2022-09,51.519445,Paddington (station),-0.176490,Under investigation,2022-09
Public order,104828706,2022-09,51.492244,On or near ,-0.149737,Under investigation,2022-09
Public order,105221644,2022-09,51.519445,Paddington (station),-0.176490,Under investigation,2022-09
Public order,104847686,2022-09,51.510729,On or near Denman Street,-0.135283,Investigation complete; no suspect identified,2022-09
Public order,105221645,2022-09,51.519445,Paddington (station),-0.176490,Under investigation,2022-09
Public order,105221646,2022-09,51.519445,Paddington (station),-0.176490,Under investigation,2022-09
Public order,104824684,2022-09,51.515905,On or near George Street,-0.164143,Under investigation,2022-09
Public order,104864809,2022-09,51.523587,On or near A5,-0.175251,Under investigation,2022-09
Public order,104834779,2022-09,51.520549,On or near St Mary's Square,-0.175934,Under investigation,2022-09
Public order,104835012,2022-09,51.517535,On or near A4206,-0.182180,Under investigation,2022-09
Public order,104828663,2022-09,51.529210,On or near Third Avenue,-0.207507,Under investigation,2022-09
Public order,104864532,2022-09,51.529595,On or near Bravington Road,-0.204436,Under investigation,2022-09
Public order,104810986,2022-09,51.526390,On or near Lanhill Road,-0.195422,Investigation complete; no suspect identified,2022-09
Public order,104855288,2022-09,51.510953,On or near ,-0.133012,Awaiting court outcome,2022-09
Public order,104821120,2022-09,51.498679,On or near Wilton Street,-0.148944,Investigation complete; no suspect identified,2022-09
Public order,104836079,2022-09,51.521605,On or near Howley Place,-0.179625,Under investigation,2022-09
Public order,104854671,2022-09,51.491886,On or near Churton Place,-0.139034,Under investigation,2022-09
Public order,105221987,2022-09,51.506954,Green Park (lu Station),-0.142080,Under investigation,2022-09
Public order,104854598,2022-09,51.513715,On or near Drury Lane,-0.120101,Investigation complete; no suspect identified,2022-09
Public order,105221988,2022-09,51.506954,Green Park (lu Station),-0.142080,Under investigation,2022-09
Public order,105221989,2022-09,51.506954,Green Park (lu Station),-0.142080,Under investigation,2022-09
Public order,104825148,2022-09,51.526676,On or near Paveley Street,-0.165757,Investigation complete; no suspect identified,2022-09
Public order,104816917,2022-09,51.492545,On or near ,-0.149087,Under investigation,2022-09
Public order,104855871,2022-09,51.523587,On or near A5,-0.175251,Investigation complete; no suspect identified,2022-09
Public order,104837467,2022-09,51.531711,On or near A5205,-0.166809,Investigation complete; no suspect identified,2022-09
Public order,104854053,2022-09,51.524000,On or near Hermes Close,-0.197895,Under investigation,2022-09
Public order,105222124,2022-09,51.522614,Marylebone (lu Station),-0.163023,Under investigation,2022-09
Public order,104861928,2022-09,51.532748,On or near Cochrane Street,-0.171049,Under investigation,2022-09
Public order,104836011,2022-09,51.496234,On or near Terminus Place,-0.144433,Investigation complete; no suspect identified,2022-09
Public order,104810623,2022-09,51.510468,On or near Leicester Square,-0.130769,Under investigation,2022-09
Public order,104806845,2022-09,51.511103,On or near Temple,-0.113723,Under investigation,2022-09
Public order,104807977,2022-09,51.506148,On or near Derby Street,-0.149851,Under investigation,2022-09
Public order,104852018,2022-09,51.530798,On or near Bradiston Road,-0.201375,Under investigation,2022-09
Public order,104831916,2022-09,51.500978,On or near Bridge Street,-0.125524,Under investigation,2022-09
Public order,104806146,2022-09,51.523615,On or near ,-0.152152,Investigation complete; no suspect identified,2022-09
Public order,104862228,2022-09,51.500253,On or near St Margaret Street,-0.126317,Offender given penalty notice,2022-09
Public order,104839189,2022-09,51.505581,On or near ,-0.149212,Investigation complete; no suspect identified,2022-09
Public order,105221190,2022-09,51.523907,Great Portland Street (lu Station),-0.143961,Under investigation,2022-09
Public order,104827936,2022-09,51.523916,On or near Euston Road,-0.143495,Investigation complete; no suspect identified,2022-09
Public order,104818259,2022-09,51.522761,On or near Baker Street,-0.156919,Investigation complete; no suspect identified,2022-09
Public order,104804018,2022-09,51.522643,On or near ,-0.144887,Investigation complete; no suspect identified,2022-09
Public order,104806142,2022-09,51.521732,On or near Desborough Close,-0.187231,Under investigation,2022-09
Public order,104807218,2022-09,51.495775,On or near ,-0.142679,Under investigation,2022-09
Public order,104813473,2022-09,51.522074,On or near Woodchester Square,-0.190778,Investigation complete; no suspect identified,2022-09
Public order,104807257,2022-09,51.516022,On or near Westbourne Grove Terrace,-0.190168,Under investigation,2022-09
Public order,104857688,2022-09,51.530460,On or near ,-0.190057,Investigation complete; no suspect identified,2022-09
Public order,104835016,2022-09,51.498335,On or near Abbey Orchard Street,-0.131193,Under investigation,2022-09
Public order,104860418,2022-09,51.509999,On or near ,-0.131797,Investigation complete; no suspect identified,2022-09
Public order,104846633,2022-09,51.513757,On or near Middle Temple Lane,-0.111567,Investigation complete; no suspect identified,2022-09
Public order,104806104,2022-09,51.514621,On or near Dryden Street,-0.122802,Under investigation,2022-09
Public order,104807615,2022-09,51.514677,On or near D'arblay Street,-0.135857,Under investigation,2022-09
Public order,104807951,2022-09,51.530460,On or near ,-0.190057,Under investigation,2022-09
Public order,104854418,2022-09,51.496313,On or near Chadwick Street,-0.132429,Under investigation,2022-09
Public order,104834776,2022-09,51.511790,On or near Dansey Place,-0.131925,Under investigation,2022-09
Public order,104865022,2022-09,51.515070,On or near ,-0.138003,Investigation complete; no suspect identified,2022-09
Public order,104822261,2022-09,51.509491,On or near William Iv Street,-0.125924,Under investigation,2022-09
Public order,104822758,2022-09,51.515755,On or near Bourne Mews,-0.149433,Under investigation,2022-09
Public order,104834643,2022-09,51.512504,On or near Craven Terrace,-0.178446,Investigation complete; no suspect identified,2022-09
Public order,104825260,2022-09,51.521898,On or near Bendall Mews,-0.165559,Under investigation,2022-09
Public order,104816019,2022-09,51.513296,On or near Salem Road,-0.188907,Investigation complete; no suspect identified,2022-09
Public order,104827466,2022-09,51.512248,On or near Lancaster Mews,-0.178745,Under investigation,2022-09
Public order,104808266,2022-09,51.527944,On or near Scott Ellis Gardens,-0.176706,Under investigation,2022-09
Public order,104844843,2022-09,51.510520,On or near Glasshouse Street,-0.137439,Under investigation,2022-09
Public order,104808311,2022-09,51.517596,On or near Newman Street,-0.135680,Under investigation,2022-09
Public order,105221197,2022-09,51.508360,Charing Cross (lu Station),-0.124803,Under investigation,2022-09
Public order,104844576,2022-09,51.524501,On or near Chantry Close,-0.200095,Investigation complete; no suspect identified,2022-09
Public order,104822706,2022-09,51.492352,On or near Bloomburg Street,-0.136077,Under investigation,2022-09
Public order,104855563,2022-09,51.528186,On or near Cropthorne Court,-0.180704,Under investigation,2022-09
Public order,104818071,2022-09,51.518511,On or near Bishop's Bridge Road,-0.179576,Investigation complete; no suspect identified,2022-09
Public order,104862965,2022-09,51.505459,On or near Yarmouth Place,-0.146623,Under investigation,2022-09
Public order,104857526,2022-09,51.528959,On or near Portnall Road,-0.203437,Under investigation,2022-09
Public order,104833617,2022-09,51.524916,On or near ,-0.202501,Investigation complete; no suspect identified,2022-09
Public order,104799498,2022-09,51.510373,On or near Savoy Court,-0.120887,Under investigation,2022-09
Public order,104840334,2022-09,51.519248,On or near Kingdom Street,-0.181882,Under investigation,2022-09
Public order,104836375,2022-09,51.509999,On or near ,-0.131797,Under investigation,2022-09
Public order,104842031,2022-09,51.523587,On or near A5,-0.175251,Under investigation,2022-09
Public order,104840015,2022-09,51.525395,On or near Sutherland Avenue,-0.188066,Under investigation,2022-09
Public order,104822691,2022-09,51.510942,On or near Leicester Street,-0.131196,Offender given penalty notice,2022-09
Public order,104824918,2022-09,51.514709,On or near Bond Street,-0.148712,Investigation complete; no suspect identified,2022-09
Public order,104841783,2022-09,51.525135,On or near Capland Street,-0.170734,Under investigation,2022-09
Public order,104863083,2022-09,51.521605,On or near Howley Place,-0.179625,Under investigation,2022-09
Public order,104826310,2022-09,51.511108,On or near ,-0.127486,Investigation complete; no suspect identified,2022-09
Public order,104839979,2022-09,51.528722,On or near Mozart Street,-0.205551,Under investigation,2022-09
Public order,104809539,2022-09,51.511534,On or near Lisle Street,-0.130495,Under investigation,2022-09
Public order,104864385,2022-09,51.517631,On or near Brendon Street,-0.165270,Under investigation,2022-09
